Date,Rain (mm),Max Temp (C),Min Temp (C),Mean Wind Speed (kt),Max 10-min Wind (kt),Wind Dir @ Max Wind (deg),Max Gust (kt),Evaporation (mm),Soil Moisture Deficit - Moderate (mm),Mean Pressure (hPa)
28-03-2019,0.0,13.6,2.5,5.5,11,250.0,18,2.7,8.5,1028.6
29-03-2019,0.0,13.7,6.7,7.2,12,220.0,18,2.4,10.1,1021.5
30-03-2019,0.3,12.4,4.5,4.5,10,350.0,16,1.6,10.9,1019.4
31-03-2019,0.0,11.6,1.3,6.3,10,60.0,16,2.4,12.4,1020.6
01-04-2019,2.2,10.0,2.3,6.1,12,310.0,19,1.5,11.1,1012.9
02-04-2019,4.8,6.8,0.9,9.6,20,310.0,32,1.8,7.3,1004.0
03-04-2019,4.3,8.8,2.3,14.1,23,320.0,35,2.5,4.3,998.0
04-04-2019,4.7,8.6,1.4,6.2,11,50.0,21,2.1,1.0,988.2
05-04-2019,0.6,11.6,0.6,6.2,12,80.0,17,2.6,2.1,991.7
06-04-2019,0.4,13.5,3.1,8.6,14,70.0,21,2.6,3.4,1000.8
07-04-2019,0.0,14.1,-1.0,7.2,12,60.0,18,3.0,5.4,1003.9
08-04-2019,0.0,13.9,5.1,9.1,15,80.0,23,2.2,6.9,1005.7
09-04-2019,0.0,13.2,3.4,7.6,13,80.0,19,2.2,8.3,1011.4
10-04-2019,0.0,13.5,2.0,4.9,11,80.0,15,2.7,10.0,1016.4
11-04-2019,0.0,13.3,6.1,3.8,8,180.0,11,2.2,11.5,1018.8
12-04-2019,0.0,12.9,3.0,8.4,13,120.0,19,2.3,12.9,1017.4
13-04-2019,6.5,11.3,5.4,13.2,22,130.0,33,2.8,8.0,1013.6
14-04-2019,6.8,7.0,4.1,12.3,16,110.0,26,1.3,2.0,1012.5
15-04-2019,5.0,8.6,4.0,14.9,23,130.0,37,1.5,-2.1,1004.8
16-04-2019,0.1,16.5,3.5,4.2,8,170.0,12,3.1,2.2,1008.4
17-04-2019,0.0,15.2,5.1,8.5,14,100.0,22,3.0,4.2,1012.9
18-04-2019,0.0,19.2,6.3,7.6,13,110.0,19,4.1,7.0,1017.5
19-04-2019,0.0,21.7,7.3,5.7,11,200.0,17,3.9,9.7,1023.3
20-04-2019,0.0,18.6,9.4,3.3,7,250.0,11,2.9,11.7,1023.8
21-04-2019,0.0,16.0,9.2,5.6,11,200.0,17,2.0,13.0,1010.8
22-04-2019,0.1,21.0,6.2,8.3,15,150.0,25,4.5,15.8,996.3
23-04-2019,0.4,20.3,9.9,7.5,15,110.0,24,3.7,17.8,989.5
24-04-2019,12.1,15.5,8.0,7.2,12,100.0,20,1.7,6.7,984.1
25-04-2019,0.8,15.8,5.4,4.5,10,200.0,17,3.3,8.1,987.8
26-04-2019,12.4,10.8,6.3,12.0,28,300.0,42,2.0,-3.1,988.4
27-04-2019,0.8,11.7,4.8,13.5,24,280.0,40,4.2,1.8,1005.7
28-04-2019,1.0,14.1,6.5,4.9,10,230.0,15,2.0,2.3,1015.8
29-04-2019,0.1,14.6,6.7,7.5,13,150.0,20,2.0,3.5,1015.3
30-04-2019,4.6,13.2,3.3,7.0,12,140.0,22,3.1,0.8,1013.7
01-05-2019,0.4,12.9,2.2,6.6,14,230.0,24,2.9,2.3,1013.9
02-05-2019,0.0,14.7,4.2,5.1,9,250.0,16,2.6,4.2,1012.0
03-05-2019,0.0,13.0,3.7,7.0,12,340.0,20,3.5,6.4,1015.6
04-05-2019,0.0,12.9,-0.5,5.4,12,40.0,18,4.0,9.0,1021.6
05-05-2019,0.0,14.1,-0.1,3.9,8,330.0,12,4.1,11.7,1022.6
06-05-2019,0.0,13.2,1.1,2.8,5,60.0,9,2.9,13.6,1016.5
07-05-2019,0.0,11.9,3.9,5.7,11,70.0,17,2.2,14.9,1003.3
08-05-2019,0.0,11.5,5.1,10.0,18,60.0,28,2.5,16.4,990.6
09-05-2019,1.3,12.2,2.6,6.7,13,300.0,18,3.4,17.0,996.8
10-05-2019,1.3,15.0,1.9,3.9,8,250.0,12,3.6,17.9,1005.1
11-05-2019,0.0,14.6,2.3,5.7,10,310.0,16,4.3,20.4,1018.8
12-05-2019,0.0,18.0,3.1,6.2,11,180.0,19,4.6,23.1,1028.4
13-05-2019,0.0,19.6,5.0,7.4,13,170.0,19,5.6,26.2,1029.6
14-05-2019,0.0,19.5,6.0,8.0,12,110.0,19,5.3,29.1,1024.8
15-05-2019,0.0,20.3,7.8,7.2,12,180.0,17,5.4,32.0,1018.1
16-05-2019,0.0,17.7,7.5,4.8,10,100.0,15,3.1,33.6,1012.8
17-05-2019,1.0,18.0,5.6,5.0,12,70.0,17,4.2,34.7,1008.8
18-05-2019,0.1,14.5,8.8,8.7,14,350.0,22,2.9,36.0,1006.5
19-05-2019,0.0,16.3,3.7,7.2,12,330.0,17,3.8,37.8,1009.0
20-05-2019,0.0,17.8,1.1,4.2,10,270.0,15,4.6,40.0,1012.6
21-05-2019,0.0,18.0,2.9,4.0,10,250.0,18,4.9,42.2,1015.2
22-05-2019,0.0,17.8,6.7,2.6,6,220.0,11,3.5,43.8,1013.6
23-05-2019,2.3,15.6,9.8,3.8,7,240.0,13,2.6,42.7,1012.2
24-05-2019,0.6,15.8,11.4,4.9,10,230.0,15,2.8,43.3,1014.8
25-05-2019,1.9,14.8,11.6,7.9,13,220.0,20,2.1,42.3,1013.0
26-05-2019,3.5,16.2,11.0,10.1,17,290.0,24,3.7,40.3,1009.1
27-05-2019,4.2,14.1,8.9,8.9,17,270.0,25,3.5,37.6,1006.6
28-05-2019,2.2,14.9,8.2,6.7,14,300.0,19,4.0,37.3,1010.2
29-05-2019,9.0,14.0,9.2,9.6,16,240.0,29,1.4,28.9,1008.5
30-05-2019,10.3,15.7,13.4,11.3,16,220.0,26,1.6,19.3,1010.9
31-05-2019,8.0,15.8,10.9,8.5,16,210.0,23,1.8,12.4,1012.0
01-06-2019,4.4,18.4,9.2,5.6,11,150.0,18,3.1,10.0,1005.7
02-06-2019,1.8,15.3,11.1,14.3,23,220.0,37,3.4,10.1,996.7
03-06-2019,0.3,15.1,8.2,8.9,16,230.0,25,4.2,12.4,1001.9
04-06-2019,14.0,11.1,7.3,6.5,12,320.0,19,1.5,-0.7,999.8
05-06-2019,0.4,14.0,5.3,9.4,15,310.0,23,4.1,2.2,1000.4
06-06-2019,4.6,13.0,5.2,6.4,14,230.0,20,3.4,-0.1,1001.9
07-06-2019,0.0,16.7,7.0,6.8,14,320.0,20,4.1,2.9,1002.4
08-06-2019,3.0,14.3,7.0,7.0,14,250.0,22,3.8,2.3,1008.5
09-06-2019,4.6,15.1,5.9,5.6,10,230.0,17,5.0,1.1,1012.8
10-06-2019,2.1,17.3,2.5,4.9,13,40.0,22,4.4,2.1,1016.3
11-06-2019,0.0,15.5,5.4,8.6,14,0.0,24,3.9,4.7,1018.3
12-06-2019,0.1,17.1,9.6,9.6,17,320.0,24,4.1,7.3,1012.5
13-06-2019,0.8,13.5,8.2,8.9,16,330.0,22,2.7,8.3,1004.1
14-06-2019,0.7,14.8,7.6,4.2,10,240.0,18,4.2,10.4,999.3
15-06-2019,0.0,15.3,4.6,4.5,10,250.0,17,4.3,13.2,1002.3
16-06-2019,9.5,15.0,6.0,5.6,12,210.0,21,2.9,5.5,1002.1
17-06-2019,2.3,16.2,10.2,9.5,17,230.0,27,4.6,6.0,1005.2
18-06-2019,0.2,16.9,8.3,5.9,10,230.0,17,5.7,9.5,1007.0
19-06-2019,1.2,15.9,6.2,6.6,14,240.0,22,4.1,10.9,1004.9
20-06-2019,0.1,15.9,7.9,6.7,14,230.0,23,5.1,13.9,1008.0
21-06-2019,0.0,18.1,5.3,3.0,7,190.0,11,4.9,17.1,1013.0
22-06-2019,0.8,19.0,11.1,6.7,12,70.0,18,3.7,18.7,1012.2
23-06-2019,12.7,14.3,11.5,10.4,14,90.0,23,1.6,6.9,1009.1
24-06-2019,0.0,22.4,12.8,4.4,12,300.0,15,4.2,9.8,1011.9
25-06-2019,0.0,21.2,10.8,5.8,9,340.0,15,3.3,12.1,1018.8
26-06-2019,0.0,22.1,12.3,7.0,12,70.0,19,5.4,15.5,1024.3
27-06-2019,0.0,24.3,10.9,10.7,16,80.0,24,6.9,19.8,1021.1
28-06-2019,0.0,21.1,13.2,7.5,13,100.0,21,2.9,21.6,1014.4
29-06-2019,2.1,22.1,10.6,6.0,12,220.0,17,4.7,22.3,1009.1
30-06-2019,4.0,16.4,12.8,10.2,16,230.0,27,3.7,20.3,1009.6
01-07-2019,0.0,19.0,10.1,8.0,15,300.0,21,4.7,23.0,1018.1
02-07-2019,0.0,17.0,9.2,4.5,9,340.0,13,3.4,25.0,1024.1
03-07-2019,0.0,21.3,5.5,3.7,7,330.0,10,5.3,28.0,1024.7
04-07-2019,0.0,18.6,6.6,5.1,12,230.0,19,5.1,30.7,1021.6
05-07-2019,0.2,18.2,7.4,5.6,11,260.0,17,2.9,32.0,1016.4
06-07-2019,4.0,17.4,12.6,3.4,7,270.0,11,1.8,29.0,1011.9
07-07-2019,0.0,20.0,10.2,3.8,9,50.0,13,4.4,31.5,1013.7
08-07-2019,0.6,20.0,10.7,3.3,9,270.0,14,3.5,32.7,1015.3
09-07-2019,0.0,20.6,12.6,5.5,11,260.0,17,5.1,35.4,1015.0
10-07-2019,4.6,19.1,13.8,6.6,12,210.0,21,2.2,31.9,1010.0
11-07-2019,1.0,18.6,13.4,7.0,12,250.0,20,3.9,32.8,1008.4
12-07-2019,0.0,18.8,13.2,7.1,11,290.0,15,3.4,34.6,1016.1
13-07-2019,0.0,20.7,11.7,4.3,8,320.0,13,4.3,36.8,1021.8
14-07-2019,0.0,22.9,7.5,3.3,7,90.0,11,5.3,39.4,1019.7
15-07-2019,0.2,22.6,11.0,3.8,7,230.0,13,4.0,41.2,1015.5
16-07-2019,0.4,21.0,13.5,5.8,12,270.0,21,5.1,43.1,1012.4
17-07-2019,2.3,18.9,14.1,8.2,15,240.0,23,2.7,42.1,1006.3
18-07-2019,0.1,18.6,13.3,7.6,13,260.0,24,4.6,44.0,1004.0
19-07-2019,19.1,21.7,13.1,5.6,14,320.0,21,3.0,26.2,997.8
20-07-2019,0.0,18.0,11.2,7.1,12,240.0,20,3.2,28.0,1002.0
21-07-2019,27.2,19.2,13.8,11.3,20,220.0,33,2.0,1.8,1006.0
22-07-2019,0.0,22.6,18.0,12.3,18,230.0,30,3.7,4.5,1007.8
23-07-2019,0.0,22.9,17.0,8.5,14,150.0,24,5.0,8.0,1006.0
24-07-2019,0.0,21.3,15.4,7.8,15,140.0,21,3.1,10.2,1001.7
25-07-2019,3.1,22.5,17.2,10.4,16,150.0,28,3.1,9.3,997.8
26-07-2019,2.7,18.5,11.4,8.6,15,250.0,25,3.8,8.9,1000.8
27-07-2019,0.4,19.0,10.0,4.5,10,300.0,15,3.6,11.0,1006.5
28-07-2019,0.5,19.6,10.9,4.4,10,320.0,15,3.4,12.8,1005.7
29-07-2019,2.3,20.8,11.4,4.8,11,340.0,16,4.2,13.2,1003.2
30-07-2019,1.9,19.2,9.7,7.8,13,310.0,18,3.2,13.3,1005.7
31-07-2019,0.4,20.5,7.7,4.1,11,280.0,16,2.8,14.7,1011.2
01-08-2019,0.0,21.6,7.4,2.1,5,30.0,7,4.2,17.5,1015.3
02-08-2019,0.0,23.5,10.9,4.4,9,110.0,18,4.5,20.3,1013.7
03-08-2019,3.5,20.3,12.4,6.3,13,150.0,22,2.5,18.3,1008.8
04-08-2019,26.4,20.2,12.1,5.3,14,200.0,25,2.4,-6.6,1002.7
05-08-2019,22.2,18.7,12.0,8.8,19,220.0,28,2.7,-10.0,998.2
06-08-2019,40.6,18.9,12.9,7.5,14,240.0,25,3.6,-10.0,996.0
07-08-2019,1.6,18.8,11.2,5.0,12,290.0,17,2.9,0.5,1000.5
08-08-2019,7.2,21.3,9.3,6.8,16,80.0,24,3.9,-3.9,996.8
09-08-2019,17.8,20.9,13.8,8.0,20,80.0,26,3.1,-10.0,983.1
10-08-2019,27.2,18.0,13.3,8.5,18,230.0,29,1.8,-10.0,991.3
11-08-2019,1.0,17.1,6.6,7.2,12,300.0,21,2.7,0.9,1006.4
12-08-2019,2.6,17.7,5.6,4.6,14,280.0,20,3.0,0.5,1011.4
13-08-2019,4.1,16.5,6.3,2.7,8,200.0,13,2.0,-2.1,1008.9
14-08-2019,2.2,19.2,14.1,7.5,15,290.0,26,2.8,-0.2,1002.6
15-08-2019,0.2,18.5,11.5,7.5,14,240.0,22,2.8,1.8,1005.7
16-08-2019,9.6,19.3,13.6,12.1,17,230.0,28,3.6,-5.5,996.3
17-08-2019,9.9,17.3,11.4,10.8,18,230.0,30,3.5,-7.6,993.3
18-08-2019,11.3,18.5,11.9,8.5,14,250.0,29,3.2,-9.0,997.5
19-08-2019,1.4,17.3,8.0,6.7,15,300.0,25,3.3,0.9,1008.6
20-08-2019,14.6,17.5,7.6,6.3,14,230.0,26,2.2,-10.0,1015.8
21-08-2019,14.2,15.9,11.5,8.4,17,190.0,25,1.5,-10.0,1014.3
22-08-2019,9.2,18.0,13.5,10.0,17,240.0,28,1.6,-8.1,1013.3
23-08-2019,0.0,19.8,14.3,8.0,14,200.0,22,3.6,2.6,1013.1
24-08-2019,0.2,21.0,13.1,4.4,9,290.0,15,2.4,4.1,1009.7
25-08-2019,0.0,20.6,10.9,4.1,9,230.0,16,2.8,6.2,1013.0
26-08-2019,1.2,17.1,10.7,5.1,10,220.0,15,2.1,6.4,1012.3
27-08-2019,20.7,17.0,14.2,5.5,11,200.0,18,1.2,-10.0,1005.6
28-08-2019,0.5,17.9,9.1,7.1,15,230.0,24,3.3,1.8,1004.7
29-08-2019,1.0,18.3,11.5,11.9,19,240.0,30,2.4,2.4,1006.9
30-08-2019,35.7,17.1,14.4,10.9,16,220.0,27,1.4,-10.0,1002.1
31-08-2019,11.2,17.2,9.6,8.8,18,310.0,27,3.2,-9.1,1003.6
01-09-2019,1.2,15.5,8.4,6.0,14,270.0,27,2.4,0.5,1014.2
02-09-2019,5.3,16.5,10.8,8.4,15,250.0,26,2.1,-3.3,1015.9
03-09-2019,8.2,18.2,11.2,8.7,13,220.0,21,1.9,-6.8,1012.9
04-09-2019,1.6,16.2,8.6,11.1,22,330.0,35,2.8,0.3,1017.0
05-09-2019,0.1,17.2,7.2,7.9,14,240.0,26,2.9,2.2,1022.0
06-09-2019,2.0,17.9,12.1,9.3,16,230.0,29,3.3,2.5,1018.0
07-09-2019,0.0,18.6,9.3,4.6,8,300.0,11,2.6,4.4,1022.7
08-09-2019,7.7,16.6,10.3,5.4,10,250.0,17,1.8,-2.1,1015.2
09-09-2019,1.0,16.4,6.0,8.3,17,320.0,25,2.5,0.7,1011.4
10-09-2019,7.8,16.2,5.3,8.0,16,230.0,27,1.2,-6.4,1012.1
11-09-2019,5.4,16.6,13.0,8.8,17,230.0,28,2.2,-3.9,1011.6
12-09-2019,11.0,16.9,5.9,8.1,14,320.0,22,1.6,-10.0,1021.0
13-09-2019,0.0,17.7,4.8,2.8,7,270.0,12,2.7,1.9,1030.9
14-09-2019,1.7,17.8,6.6,9.0,16,220.0,24,2.3,1.7,1025.4
15-09-2019,18.4,16.2,12.6,7.4,12,220.0,23,1.0,-10.0,1018.9
16-09-2019,0.7,15.6,8.3,3.9,7,80.0,11,1.5,0.4,1020.0
17-09-2019,0.0,18.7,3.5,1.6,4,70.0,8,2.6,2.2,1023.4
18-09-2019,0.0,20.3,4.6,2.1,6,220.0,10,2.6,4.0,1025.1
19-09-2019,0.0,22.1,5.3,2.7,5,80.0,9,2.8,6.0,1023.6
20-09-2019,0.0,19.6,8.2,9.1,15,120.0,26,3.1,8.0,1012.5
21-09-2019,4.7,18.7,12.6,10.6,15,110.0,26,2.2,4.8,998.0
22-09-2019,0.3,17.5,8.5,5.1,12,290.0,19,1.5,5.6,995.8
23-09-2019,13.7,17.0,7.5,5.9,12,120.0,21,1.0,-7.4,994.7
24-09-2019,1.1,17.2,11.5,4.5,9,150.0,17,1.4,-0.1,989.2
25-09-2019,4.8,16.1,13.2,7.1,15,210.0,24,1.1,-4.0,991.3
26-09-2019,15.4,15.4,10.4,10.0,19,230.0,29,1.6,-10.0,989.5
27-09-2019,28.6,16.2,10.9,8.2,15,270.0,26,2.0,-10.0,992.2
28-09-2019,11.1,15.4,10.4,7.5,13,260.0,22,1.4,-10.0,994.5
29-09-2019,2.7,16.8,5.6,7.0,13,330.0,20,1.7,-1.5,997.0
30-09-2019,30.8,12.3,4.8,6.9,21,80.0,31,0.7,-10.0,997.7
01-10-2019,0.5,14.3,2.2,8.3,16,10.0,25,1.4,0.4,1001.9
02-10-2019,0.0,12.4,2.6,2.5,6,110.0,10,1.2,1.3,1015.5
03-10-2019,8.8,15.7,6.8,13.5,22,250.0,40,1.3,-6.7,1002.8
04-10-2019,4.5,15.9,11.0,11.2,25,310.0,44,1.5,-3.4,998.6
05-10-2019,8.2,16.3,11.0,5.8,11,150.0,25,1.0,-7.4,1002.7
06-10-2019,12.1,14.9,6.7,6.3,17,140.0,25,1.5,-10.0,1006.1
07-10-2019,7.8,16.3,11.2,11.5,18,220.0,29,1.9,-6.5,999.5
08-10-2019,7.0,13.8,9.6,12.3,20,240.0,38,1.8,-5.7,996.2
09-10-2019,2.9,13.4,8.7,8.6,15,270.0,29,1.6,-1.7,998.8
10-10-2019,2.9,14.7,10.0,11.6,19,220.0,30,1.4,-1.9,997.7
11-10-2019,1.8,13.6,7.3,7.1,15,240.0,24,1.3,-0.8,995.7
12-10-2019,2.5,14.0,4.2,4.7,11,190.0,17,1.2,-1.7,997.7
13-10-2019,0.6,14.1,4.4,4.4,11,240.0,18,1.2,0.3,996.9
14-10-2019,24.1,12.6,6.0,5.5,11,60.0,16,0.7,-10.0,998.0
15-10-2019,1.5,13.4,7.6,6.8,15,150.0,22,1.0,-0.9,992.1
16-10-2019,1.3,13.8,5.4,5.9,13,230.0,21,1.3,-0.4,992.9
17-10-2019,5.0,13.1,7.7,7.1,13,180.0,23,1.3,-4.0,988.7
18-10-2019,1.6,12.0,6.5,5.5,12,320.0,16,0.9,-0.9,989.3
19-10-2019,1.8,13.8,6.1,7.2,12,350.0,20,1.1,-1.0,1000.9
20-10-2019,0.2,11.7,5.9,7.0,13,20.0,22,1.2,0.7,1013.7
21-10-2019,0.0,12.0,-0.9,2.7,7,190.0,10,1.0,1.3,1019.3
22-10-2019,0.2,11.0,6.8,7.8,12,200.0,21,1.0,1.9,1012.9
23-10-2019,6.9,12.1,9.2,7.9,14,190.0,24,0.7,-4.5,1002.1
24-10-2019,4.3,13.0,1.3,4.7,11,320.0,15,0.8,-3.7,999.8
25-10-2019,1.4,7.3,1.1,3.1,5,90.0,8,0.5,-1.0,1001.8
26-10-2019,0.1,10.4,-0.7,3.6,18,270.0,28,0.8,0.4,1008.6
27-10-2019,0.0,11.6,-2.0,3.1,9,340.0,14,0.8,1.0,1019.3
28-10-2019,0.0,9.4,0.4,6.5,14,60.0,22,0.9,1.6,1022.2
29-10-2019,0.0,11.0,2.4,11.0,17,90.0,25,1.3,2.6,1019.8
30-10-2019,2.5,10.1,5.7,11.3,16,110.0,26,1.1,0.9,1015.2
31-10-2019,4.5,11.7,7.8,6.9,10,100.0,16,0.6,-3.1,1003.9
01-11-2019,11.9,12.8,9.2,6.2,15,240.0,24,0.6,-10.0,983.3
02-11-2019,17.4,10.3,7.8,6.1,12,300.0,19,0.6,-10.0,970.9
03-11-2019,5.1,11.1,6.5,4.3,9,280.0,16,0.5,-4.7,975.9
04-11-2019,0.0,11.4,4.2,6.8,12,20.0,24,0.7,0.5,984.7
05-11-2019,0.5,10.6,1.1,6.3,11,310.0,16,0.6,0.5,1000.8
06-11-2019,6.2,7.6,0.6,4.0,13,280.0,19,0.4,-5.4,995.8
07-11-2019,2.4,8.5,2.5,7.5,14,350.0,23,0.6,-2.0,994.5
08-11-2019,0.0,8.5,-1.5,3.4,9,160.0,15,0.4,0.2,1005.0
09-11-2019,3.5,10.1,3.0,8.7,18,310.0,30,0.7,-2.7,1001.8
10-11-2019,6.7,7.8,-1.7,6.1,18,290.0,28,0.5,-6.4,1003.9
11-11-2019,1.4,8.4,3.3,8.5,16,280.0,27,0.8,-0.7,1000.1
12-11-2019,0.1,8.9,2.3,8.1,16,300.0,24,0.7,0.5,1001.1
13-11-2019,16.1,6.1,1.4,7.1,17,20.0,28,0.6,-10.0,991.3
14-11-2019,0.1,7.6,0.9,9.9,15,0.0,24,0.5,0.3,1000.9
15-11-2019,0.0,8.0,-0.7,6.4,12,350.0,19,0.4,0.7,1012.2
16-11-2019,0.0,5.2,-2.3,1.5,5,340.0,7,0.3,0.9,1007.4
17-11-2019,2.5,8.8,-2.2,6.9,13,320.0,19,0.4,-1.3,1011.8
18-11-2019,0.0,7.4,-4.2,4.6,10,140.0,15,0.3,0.2,1010.7
19-11-2019,2.8,9.9,4.5,7.1,13,100.0,19,0.3,-2.4,1001.2
20-11-2019,11.7,8.9,4.0,8.6,16,110.0,26,0.5,-10.0,994.3
21-11-2019,5.4,7.8,5.7,9.3,14,80.0,21,0.6,-5.0,990.1
22-11-2019,0.0,8.4,2.8,6.6,10,50.0,16,0.4,0.3,986.9
23-11-2019,0.6,9.1,3.0,5.5,9,0.0,15,0.4,-0.0,993.3
24-11-2019,1.3,8.9,2.7,6.0,15,100.0,23,0.3,-1.1,992.9
25-11-2019,10.0,11.6,6.8,4.7,14,100.0,20,0.3,-9.8,989.1
26-11-2019,5.0,10.9,7.0,10.3,21,50.0,32,0.5,-4.7,979.0
27-11-2019,0.1,9.9,5.7,4.0,6,40.0,11,0.3,0.2,981.5
28-11-2019,0.6,9.4,6.0,3.7,9,70.0,13,0.4,-0.2,996.2
29-11-2019,0.0,7.0,2.1,6.2,11,80.0,15,0.2,0.2,1008.3
30-11-2019,0.0,8.2,1.4,8.9,15,80.0,21,0.6,0.6,1014.4
01-12-2019,0.0,6.9,-2.9,2.9,6,350.0,9,0.2,0.7,1024.3
02-12-2019,0.0,5.0,-3.2,3.4,8,210.0,13,0.1,0.7,1027.1
03-12-2019,0.0,8.8,-0.1,5.9,12,180.0,22,0.2,0.9,1017.0
04-12-2019,2.5,10.2,5.0,7.3,13,200.0,20,0.2,-1.4,1010.1
05-12-2019,12.5,11.7,4.8,12.8,22,230.0,36,0.6,-10.0,1005.4
06-12-2019,4.0,11.3,6.8,9.6,17,240.0,27,0.1,-3.9,1000.1
07-12-2019,12.5,12.4,6.8,10.7,21,240.0,35,0.3,-10.0,996.8
08-12-2019,11.8,9.6,4.5,15.8,31,310.0,51,0.9,-10.0,988.8
09-12-2019,0.9,9.7,4.8,8.9,27,310.0,45,0.5,-0.5,1006.2
10-12-2019,16.7,12.8,5.0,12.5,22,220.0,35,0.8,-10.0,996.1
11-12-2019,8.2,6.8,2.4,6.5,19,230.0,33,0.5,-7.8,993.8
12-12-2019,10.3,9.0,4.2,8.2,21,290.0,33,0.4,-10.0,979.7
13-12-2019,2.3,8.1,3.6,11.0,21,280.0,35,0.8,-1.6,975.8
14-12-2019,5.2,7.2,0.3,10.5,19,260.0,37,0.9,-4.4,978.3
15-12-2019,3.1,4.6,-0.5,6.2,13,300.0,20,0.3,-2.9,979.8
16-12-2019,1.0,6.2,0.7,5.6,9,200.0,13,0.0,-1.0,987.7
17-12-2019,1.5,6.5,-0.7,3.2,7,190.0,10,0.0,-1.5,993.3
18-12-2019,7.1,12.0,-0.7,13.8,26,180.0,43,0.9,-6.4,982.4
19-12-2019,14.1,9.4,6.2,5.2,14,200.0,22,0.4,-10.0,977.3
20-12-2019,0.6,6.7,1.5,4.1,7,90.0,11,0.2,-0.4,972.5
21-12-2019,0.0,4.8,0.4,3.6,7,90.0,9,0.1,0.1,969.3
22-12-2019,6.3,9.2,3.3,6.3,12,240.0,23,0.2,-6.1,982.5
23-12-2019,5.3,9.3,5.1,7.2,13,250.0,24,0.4,-4.9,997.2
24-12-2019,4.1,9.1,0.3,5.5,13,220.0,23,0.1,-4.0,1004.6
25-12-2019,0.1,7.4,-2.5,6.5,19,110.0,27,0.5,0.3,1011.4
26-12-2019,8.5,11.7,7.3,9.2,19,110.0,32,0.6,-7.7,1005.0
27-12-2019,2.8,12.0,10.7,7.6,12,190.0,20,0.6,-2.4,1015.6
28-12-2019,0.1,11.2,10.0,11.1,18,190.0,30,0.9,0.7,1018.4
29-12-2019,0.1,11.8,7.8,8.5,16,180.0,28,0.7,1.2,1017.3
30-12-2019,2.7,9.3,5.9,6.0,12,50.0,18,0.5,-1.1,1020.9
31-12-2019,0.0,7.9,4.9,5.3,11,50.0,17,0.5,0.4,1025.6
01-01-2020,0.0,8.9,4.8,4.9,13,200.0,21,0.4,0.7,1016.9
02-01-2020,5.5,11.6,6.3,12.6,21,330.0,30,0.8,-4.1,1003.8
03-01-2020,0.1,9.4,3.0,6.1,11,320.0,16,0.4,0.2,1018.5
04-01-2020,1.8,9.5,5.9,7.5,13,230.0,20,0.4,-1.2,1025.8
05-01-2020,0.9,10.8,7.7,9.5,14,180.0,24,0.7,-0.4,1017.0
06-01-2020,8.6,10.2,4.8,10.6,18,180.0,33,0.3,-8.3,1005.2
07-01-2020,4.5,13.5,6.8,13.7,23,230.0,36,1.0,-3.7,1005.0
08-01-2020,4.2,8.6,4.0,5.4,12,80.0,22,0.6,-3.8,1009.1
09-01-2020,1.7,5.5,2.4,4.5,11,80.0,22,0.5,-1.4,1006.4
10-01-2020,4.1,10.7,-0.2,9.3,18,200.0,27,0.3,-3.9,1011.2
11-01-2020,19.7,12.4,6.3,10.9,20,190.0,33,0.6,-10.0,1003.7
12-01-2020,3.7,8.2,3.7,6.5,14,220.0,25,0.3,-3.4,1007.4
13-01-2020,11.1,9.2,3.1,16.1,27,210.0,47,1.3,-10.0,987.3
14-01-2020,10.2,5.8,2.7,9.2,16,260.0,28,0.8,-9.6,979.4
15-01-2020,3.1,8.2,3.0,10.4,21,220.0,34,0.7,-2.5,991.3
16-01-2020,2.5,10.8,4.1,12.3,23,150.0,37,0.7,-1.9,991.2
17-01-2020,0.2,6.7,-2.0,5.3,11,300.0,16,0.4,0.1,1007.3
18-01-2020,0.1,6.8,-4.1,1.8,4,10.0,6,0.2,0.0,1026.0
19-01-2020,0.1,6.5,-4.4,3.7,8,200.0,12,0.2,0.0,1037.9
20-01-2020,0.2,8.2,0.8,6.0,10,190.0,16,0.5,0.2,1040.2
21-01-2020,0.1,8.6,6.7,3.7,7,250.0,12,0.5,0.5,1037.7
22-01-2020,0.2,9.2,5.3,1.5,3,230.0,5,0.3,0.5,1034.1
23-01-2020,0.4,7.4,4.2,2.2,5,200.0,7,0.3,0.3,1026.8
24-01-2020,0.9,8.2,5.3,4.7,8,190.0,13,0.4,-0.3,1017.0
25-01-2020,0.1,9.3,6.0,8.0,12,190.0,20,0.7,0.5,1004.2
26-01-2020,7.8,9.4,2.5,8.4,17,170.0,31,0.5,-6.9,994.1
27-01-2020,9.0,4.4,-0.1,7.7,19,240.0,35,0.5,-8.7,985.9
28-01-2020,3.8,6.0,0.2,8.6,19,310.0,29,0.7,-3.3,991.0
29-01-2020,0.8,9.4,2.7,9.8,18,240.0,31,0.6,-0.3,998.9
30-01-2020,0.8,10.3,4.7,9.0,19,240.0,31,0.6,-0.4,994.2
31-01-2020,12.5,12.0,8.2,14.9,21,230.0,37,1.1,-10.0,990.5
01-02-2020,3.5,10.9,6.0,11.2,22,230.0,37,0.8,-2.9,994.1
02-02-2020,4.3,10.8,4.0,11.9,20,220.0,35,0.8,-3.7,997.2
03-02-2020,2.5,8.3,3.9,9.4,15,270.0,29,0.9,-1.8,1007.6
04-02-2020,1.0,9.6,0.5,6.4,18,290.0,29,0.8,-0.4,1022.7
